,Image Link,Brand Image Link,Model,Price,Description
528,https://www.music3000.fr/796628/ibanez-tcy12e-opn-open-pore-natural.jpg,https://www.music3000.fr/img/m/324-small_default.jpg,IBANEZ TCY12E OPN Open Pore Natural,"249,00€","- neck type TCY- neck joint Screw jointing- matériel du manche: Okoume - finition du manche: Open Pore Polyurethane - neck thickness (1ere fret): 21,5 -neck thickness (12 fret: -nombre de frets: 20 - touche: Purpleheart -type de fret : - inlays: White dotcorps dos eclisses:-Talman Double Cutaway-Sapele-Sapele-Sapele - finition: Open Pore Polyurethane - chevalet: Purpleheart -tailpiece: - Mecaniques: Chrome Die-cast Tuner w/half moon knobs -micro manche: -micro milieu- micro chevalet :-reglage micros:1 Volume, Bass, Treble"
529,https://www.music3000.fr/796627/ibanez-tcy10e-bk-black-high-gloss.jpg,https://www.music3000.fr/img/m/324-small_default.jpg,IBANEZ TCY10E BK Black High Gloss,"219,00€","- neck type TCY- neck joint Screw jointing- matériel du manche: Okoume - finition du manche: Gloss Polyurethane - neck thickness (1ere fret): 21,5 -neck thickness (12 fret: -nombre de frets: 20 - touche: Purpleheart -type de fret : - inlays: White dotcorps dos eclisses:-Talman Double Cutaway-Spruce-Sapele-Sapele - finition: Gloss Polyurethane - chevalet: Purpleheart -tailpiece: - Mecaniques: Chrome Die-cast Tuner w/half moon knobs -micro manche: -micro milieu- micro chevalet :-reglage micros:1 Volume, Bass, Treble"
530,https://www.music3000.fr/796624/ibanez-pf15ece-tbs-transparent-blue-sunburst-high-gloss.jpg,https://www.music3000.fr/img/m/324-small_default.jpg,IBANEZ PF15ECE TBS Transparent Blue Sunburst High Gloss,"279,00€","- neck type PF- neck joint Dovetail- matériel du manche: Nyatoh - finition du manche: Gloss Polyurethane - neck thickness (1ere fret): 21 -neck thickness (12 fret: -nombre de frets: 20 - touche: Laurel -type de fret : Small- inlays: White dotcorps dos eclisses:-Cutaway Dreadnought-Spruce-Okoume-Okoume - finition: Gloss Polyurethane - chevalet: Laurel -tailpiece: - Mecaniques: Chrome Die-cast Tuner -micro manche: -micro milieu- micro chevalet :-reglage micros:1 Volume, Bass, Treble"
531,https://www.music3000.fr/796623/ibanez-pf15ece-nt-natural-high-gloss.jpg,https://www.music3000.fr/img/m/324-small_default.jpg,IBANEZ PF15ECE NT Natural High Gloss,"269,00€","- neck type PF- neck joint Dovetail- matériel du manche: Nyatoh - finition du manche: Gloss Polyurethane - neck thickness (1ere fret): 21 -neck thickness (12 fret: -nombre de frets: 20 - touche: Laurel -type de fret : Small- inlays: White dotcorps dos eclisses:-Cutaway Dreadnought-Spruce-Okoume-Okoume - finition: Gloss Polyurethane - chevalet: Laurel -tailpiece: - Mecaniques: Chrome Die-cast Tuner -micro manche: -micro milieu- micro chevalet :-reglage micros:1 Volume, Bass, Treble"
532,https://www.music3000.fr/796622/ibanez-pf15ece-bk-black-high-gloss.jpg,https://www.music3000.fr/img/m/324-small_default.jpg,IBANEZ PF15ECE BK Black High Gloss,"279,00€","- neck type PF- neck joint Dovetail- matériel du manche: Nyatoh - finition du manche: Gloss Polyurethane - neck thickness (1ere fret): 21 -neck thickness (12 fret: -nombre de frets: 20 - touche: Laurel -type de fret : Small- inlays: White dotcorps dos eclisses:-Cutaway Dreadnought-Spruce-Okoume-Okoume - finition: Gloss Polyurethane - chevalet: Laurel -tailpiece: - Mecaniques: Chrome Die-cast Tuner -micro manche: -micro milieu- micro chevalet :-reglage micros:1 Volume, Bass, Treble"
533,https://www.music3000.fr/796613/ibanez-ewp14wb-opn-open-pore-natural.jpg,https://www.music3000.fr/img/m/324-small_default.jpg,IBANEZ EWP14WB OPN Open Pore Natural,"229,00€",- neck type EWP- neck joint Dowel- matériel du manche: Okoume - finition du manche: Open Pore Polyurethane - neck thickness (1ere fret): 20 -neck thickness (12 fret: -nombre de frets: 19 - touche: Purpleheart -type de fret : - inlays: Maple dotcorps dos eclisses:-Cutaway Tenor Style EW-Ovangkol-Ovangkol-Ovangkol - finition: Open Pore Polyurethane - chevalet: Purpleheart -tailpiece: - Mecaniques: Chrome Die-cast Tuner -micro manche: -micro milieu- micro chevalet :-reglage micros:-
534,https://www.music3000.fr/796301/godin-acs-nylon-sa-naturel-sg-avec-housse.jpg,https://www.music3000.fr/img/m/64-small_default.jpg,GODIN ACS Nylon SA Naturel SG avec housse,"1290,00€",ACS Nylon SA Naturel SG avec housse
535,https://www.music3000.fr/776264/takamine-ef740fstt-ef740fstt-natural-gloss.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE EF740FS-TT ef740fs-tt natural gloss,"1995,00€",TAKAMINE EF740FS-TT ef740fs-tt natural gloss CARACTERISTIQUES - Table : Massive (traitée Thermal Top) - Cordes : métal - Touche : ébène - Repères : Point - Sillets : Os - Finition : Vernis brillant - Format : Orchestra - Housse/étui : étui - Catégorie : Folk électroacoustique - Manche :
536,https://www.music3000.fr/796137/dea-stdfcw-guitare-classique-dea-ergo-snt-epicea-cw.jpg,https://www.music3000.fr/img/m/fr-default-small_default.jpg,DEA STDFCW guitare classique dea ergo snt epicea cw,"635,00€",DEA GUITAR_x000D_ ERGO STD F CW
537,https://www.music3000.fr/795912/godin-multiac-spectrum-steel-sa-black-hg-avec-tric.jpg,https://www.music3000.fr/img/m/64-small_default.jpg,GODIN Multiac Spectrum Steel SA Black HG avec tric,"1959,00€","GODIN Multiac Spectrum Steel SA Black HG avec tricCaractéristiques-Manche en acajou-Touche en Richlite-Rayon de 40,6 cm (16 po)-Diapason de 64,75 cm (25,5 po)-Sillet de 4,3 cm (1 11/16 po)-Corps à chambre acoustique en acajou-Table en épicéa massif-Micro Lipstick Seymour Duncan Lipstick avecréglages séparé pour volume / tonalitéélectroniques avec prise 13 broches pour l'accès synthé et ordinateur / accès direct à de nombreux synthétiseurs de guitares (Série GR de Roland et Axon) -Sans Feedback à haut volume-Fini: Naturel HG et Noir HG-Livré en étui"
538,https://www.music3000.fr/774057/martin-m36-guitare-acoustique-m36.jpg,https://www.music3000.fr/img/m/4-small_default.jpg,MARTIN M-36 guitare acoustique m-36,"4594,00€",MARTIN M-36 m-36 CARACTERISTIQUES - Table : épicéa Sitka - Cordes : métal - Filets : Antique Wite - Touche : ébène - Barrage : X échancré - Sillets : Os compensé - Chevalet : Palissandre d'Inde orientale - Finition : Vernis brillant - Format : 0000 - Mécanique
539,https://www.music3000.fr/774051/martin-1tiz-ukulele-signature-iz-acajou.jpg,https://www.music3000.fr/img/m/4-small_default.jpg,MARTIN 1TIZ ukulélé signature iz (acajou),"2358,00€",MARTIN 1TIZ signature iz (acajou) CARACTERISTIQUES - Table : Acajou pommelé - Touche : Palissandre d'Inde orientale - Sillets : Tusq - Chevalet : Palissandre d'Inde orientale - Mécaniques : 7543A - Catégorie : ténor - Housse/étui : Housse - Accastillage : Chromé - Tète : Massive - Inc
540,https://www.music3000.fr/773523/takamine-gd30ce12nat-gd30ce12nat-natural-12cordes.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE GD30CE-12NAT gd30ce-12nat natural 12-cordes,"498,00€",TAKAMINE GD30CE-12NAT gd30ce-12nat natural 12-cordes CARACTERISTIQUES - Table : épicéa massif - Cordes : métal - Touche : Palissandre - Repères : Point - Sillets : Os synthétique compensé - Finition : Vernis brillant - Format : Dreadnought - Housse/étui : En option - Catégorie : Folk électroacous
541,https://www.music3000.fr/773510/takamine-ef381sc-ef381sc-black-12cordes.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE EF381SC ef381sc black 12-cordes,"1446,00€",TAKAMINE EF381SC ef381sc black 12-cordes CARACTERISTIQUES - Table : épicéa massif - Cordes : métal - Touche : Palissandre - Repères : Point - Sillets : Os - Finition : Vernis brillant - Format : Dreadnought - Housse/étui : étui - Catégorie : Folk électroacoustique - Manche : Acajou - Co
542,https://www.music3000.fr/773082/martin-s1-ukulele-s1-acajou.jpg,https://www.music3000.fr/img/m/4-small_default.jpg,MARTIN S1 ukulélé s1 acajou,"520,00€",MARTIN S1 s1 acajou CARACTERISTIQUES - Table : Acajou - Touche : Palissandre - Sillets : Tusq - Chevalet : Palissandre - Finition : Acajou clair - Mécaniques : Fermées - Catégorie : soprano - Housse/étui : Housse - Tète : Massive - Fond / éclisses : Acajou - Diapason (mm) :
543,https://www.music3000.fr/773071/martin-c1k-ukulele-c1k-koa.jpg,https://www.music3000.fr/img/m/4-small_default.jpg,MARTIN C1K ukulélé c1k koa,"650,00€",MARTIN C1K c1k koa CARACTERISTIQUES - Table : Koa - Touche : Palissandre - Sillets : Tusq - Chevalet : Palissandre - Mécaniques : Ouvertes - Catégorie : concert - Housse/étui : Housse - Tète : Koa - Fond / éclisses : Koa - Diapason (mm) : 381 mm - Nbre de frettes : 17 - Specs
544,https://www.music3000.fr/772599/takamine-p1jclh-p1jclh-natural-satin-gaucher.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE P1JC-LH p1jc-lh natural satin gaucher,"1346,00€",TAKAMINE P1JC-LH p1jc-lh natural satin gaucher CARACTERISTIQUES - Table : Cèdre massif - Cordes : métal - Touche : Palissandre - Barrage : X - Repères : Point - Sillets : Os - Chevalet : Pinless (sans chevilles) - Finition : Vernis brillant - Format : Jumbo - Mécaniques à bain d'huile - Housse/étui
545,https://www.music3000.fr/785037/yamaha-ll6mare-guitare-folk-t-acajou-for-dreadnought-ll6mare.jpg,https://www.music3000.fr/img/m/117-small_default.jpg,YAMAHA LL6MARE guitare folk t acajou for dreadnought ll6mare,"905,00€","La série L fête ses 40 ans ! La série 6 offre des possibilités impressionnantes ! Chaque modèle de cette série propose une magnifique table massive en épicéa Engelmann bénéficiant du traitement A.R.E. Ce procédé exclusif de vieillissement accéléré permet d'obtenir une maturité sonore. Cette technologie unique est désormais proposée sur tous les modèles de la série L. Le nombre de nouveautés qui accompagne cette nouvelle série est impressionnant ! Les nouvelles séries L bénéficient d'un nouveau barrage qui permet d'obtenir un son équilibré et puissant, ainsi qu'un nouveau profil de manche vintage qui les rendent encore plus confortables. Cette série qui s'inscrit parfaitement dans l'air du temps embarque un système de préamplification passif performant et discret qui n'altère en rien le loo"
546,https://www.music3000.fr/785789/gretsch-g5022cwfe-rancher-falcon-jumbo-electric-fishman-pickup-system-white.jpg,https://www.music3000.fr/img/m/231-small_default.jpg,GRETSCH G5022CWFE Rancher Falcon Jumbo Electric Fishman Pickup System White,"799,00€",
547,https://www.music3000.fr/785754/gretsch-g5024e-rancher-dreadnought-electric-fishman-pickup-system-sunburst.jpg,https://www.music3000.fr/img/m/231-small_default.jpg,GRETSCH G5024E Rancher Dreadnought Electric Fishman Pickup System Sunburst,"479,00€",
548,https://www.music3000.fr/785752/gretsch-g5022cwfe12-rancher-falcon-jumbo-12string-cutaway-electric-fishman-pickup-system-white.jpg,https://www.music3000.fr/img/m/231-small_default.jpg,GRETSCH G5022CWFE-12 Rancher Falcon Jumbo 12-String Cutaway Electric Fishman Pickup System White,"699,00€",
549,https://www.music3000.fr/790628/epiphone-hummingbird-pro-acousticelectric-faded-cherry-sunburst.jpg,https://www.music3000.fr/img/m/69-small_default.jpg,EPIPHONE Hummingbird Pro Acoustic/Electric Faded Cherry Sunburst,"449,00€",
550,https://www.music3000.fr/790624/epiphone-el00-pro-acousticelectric-fishman-sonitone-vintage-sunburst.jpg,https://www.music3000.fr/img/m/69-small_default.jpg,EPIPHONE EL-00 Pro Acoustic/Electric Fishman SoniTone Vintage Sunburst,"368,00€","EPIPHONE EL-00 Pro Acoustic/Electric Fishman SoniTone Vintage Sunburst- Acoustique / electro : electro-acoustique- Couleur guitare acoustique : sunburst- Droitier / gaucher : droitier- Forme guitare acoustique : 00 / 000 / om / parlor- Nombre cordes guitare acoustique : 6 cordes- Nom : Epiphone EL-00 Pro- Catégorie : Guitare Folk Electro- Série : Acoustic Electric Collection- Provenance : Asie- Style : Parlor- Table : Epicéa massif- Caisse : Acajou laminé- Manche : Acajou laminé- Touche : Palissandre- Jointure corps-manche : collé- Frettes : 19 type médium- Diapason : 24.75""- Radius : 12""- Largeur au sillet : 1.68"" - 4.27 cm- Chevalet : Palissandre- Préampli : Fishman Sonitone-Sonicore- Mécaniques : Grover Mini Buttons 14:1 ratio- Accastillage : Chromé- Couleurs : Vintage Sunburst- Verni :"
551,https://www.music3000.fr/784894/yamaha-apxt2nt-electro-acoustique-apxt2nt-natural.jpg,https://www.music3000.fr/img/m/117-small_default.jpg,YAMAHA APXT2NT electro acoustique apxt2nt natural,"333,00€","APXT2 is a 3/4 size of the world best-selling acoustic-electric guitar, APX500II. This fun, yet well-constructed compact guitar makes a great company when you are on a road. APXT2 features ART-based pickup system and a Yamaha’s proprietary tuner with great sensitivity and accuracy for quick tuning. Accessory includes a gigbag."
552,https://www.music3000.fr/784872/yamaha-apx700iivs-apx-serie-apx-art-vintage-sunburst.jpg,https://www.music3000.fr/img/m/117-small_default.jpg,YAMAHA APX700IIVS apx serie apx art vintage sunburst,"958,00€","Les guitares CPX700II reprennent en partie les innovations apportées à la nouvelle série 1000. quipée du système de capteurs ART, cette version de la CPX700 a été conçue pour offrir de meilleures performances acoustiques, un son équilibré, une meilleure projection tout en conservant son design qui fait son succès depuis plus de 20 ans."
553,https://www.music3000.fr/784870/yamaha-apx700iisb-apx-serie-apx-art-sand-burst.jpg,https://www.music3000.fr/img/m/117-small_default.jpg,YAMAHA APX700IISB apx serie apx art sand burst,"958,00€","Les guitares CPX700II reprennent en partie les innovations apportées à la nouvelle série 1000. quipée du système de capteurs ART, cette version de la CPX700 a été conçue pour offrir de meilleures performances acoustiques, un son équilibré, une meilleure projection tout en conservant son design qui fait son succès depuis plus de 20 ans."
554,https://www.music3000.fr/784868/yamaha-apx700iil-guitare-electro-acoustique-serie-apx-art-naturel-gaucher.jpg,https://www.music3000.fr/img/m/117-small_default.jpg,YAMAHA APX700IIL guitare electro acoustique serie apx art naturel gaucher,"1048,00€","(Modèle Gaucher) Les guitares APX700IIL reprennent en partie les innovations apportées à la série 1000. quipée du système de capteurs ART, cette nouvelle version de l’APX700 a été conçue pour offrir de meilleures performances acoustiques, un son équilibré, une meilleure projection tout en conservant son design qui fait son succès depuis plus de 20 ans.Version gaucherPan coupéTable en épicéa massifFond et éclisses en natoFilet crème/noirTête noireManche en natoTouche en palissandreRepères ""points""Chevalet en palissandre22 frettesDiapason: 650 mmLargeur au sillet: 43 mmPréamplificateur ""System 64 1-way A.R.T.""Micro piézoMécaniques Yamaha chromées moulées sous pressionCouleur: Naturel"
555,https://www.music3000.fr/784866/yamaha-apx700iibs-guitare-electro-acoustique-serie-apx-art-brown-sunburst.jpg,https://www.music3000.fr/img/m/117-small_default.jpg,YAMAHA APX700IIBS guitare electro acoustique serie apx art brown sunburst,"958,00€","Les guitares CPX700II reprennent en partie les innovations apportées à la nouvelle série 1000. quipée du système de capteurs ART, cette version de la CPX700 a été conçue pour offrir de meilleures performances acoustiques, un son équilibré, une meilleure projection tout en conservant son design qui fait son succès depuis plus de 20 ans."
556,https://www.music3000.fr/784862/yamaha-apx700ii12bl-apx-serie-apx-art-noir-12-cordes.jpg,https://www.music3000.fr/img/m/117-small_default.jpg,YAMAHA APX700II12BL apx serie apx art noir 12 cordes,"1048,00€","Déclinaison 12 cordes de la nouvelle APX700II. Les guitares APX700II reprennent en partie les innovations apportées à la toute nouvelle série 1000. quipées du système de capteurs ART, cette toute nouvelle version de l’APX700 a été conçue pour offrir de meilleures performances acoustiques, un son équilibré, une meilleure projection tout en conservant son design qui fait son succès depuis plus de 20 ans."
557,https://www.music3000.fr/784860/yamaha-apx700ii12-apx-serie-apx-art-naturel-12-cordes.jpg,https://www.music3000.fr/img/m/117-small_default.jpg,YAMAHA APX700II12 apx serie apx art naturel 12 cordes,"1048,00€","Déclinaison 12 cordes de la nouvelle APX700II. Les guitares APX700II reprennent en partie les innovations apportées à la toute nouvelle série 1000. quipées du système de capteurs ART, cette toute nouvelle version de l’APX700 a été conçue pour offrir de meilleures performances acoustiques, un son équilibré, une meilleure projection tout en conservant son design qui fait son succès depuis plus de 20 ans."
558,https://www.music3000.fr/784855/yamaha-apx1200iitbl-guitare-electro-acoustique-gapx1200iitbl-noir-translucide.jpg,https://www.music3000.fr/img/m/117-small_default.jpg,YAMAHA APX1200IITBL guitare electro acoustique gapx1200iitbl noir translucide,"2057,00€","L’APX1200II est le modèle haut de gamme de cette série de guitares si compactes et tellement performantes qui font la renommée des guitares Yamaha. Sa conception et le choix de ses matériaux sont à la hauteur du soin apporté à sa finition. Equipée du Système de préamplification S.R.T. à modélisation, l’APX1200II offre des possibilités inégalées et un confort de jeu sans pareil."
559,https://www.music3000.fr/784853/yamaha-apx1200iint-guitare-electro-acoustic-gapx1200iint-natural.jpg,https://www.music3000.fr/img/m/117-small_default.jpg,YAMAHA APX1200IINT guitare electro acoustic gapx1200iint natural,"2057,00€","L’APX1200II est le modèle haut de gamme de cette série de guitares si compactes et tellement performantes qui font la renommée des guitares Yamaha. Sa conception et le choix de ses matériaux sont à la hauteur du soin apporté à sa finition. Equipée du Système de préamplification S.R.T. à modélisation, l’APX1200II offre des possibilités inégalées et un confort de jeu sans pareil."
560,https://www.music3000.fr/784851/yamaha-apx1000pw-apx-serie-apx-srt-pearl-white.jpg,https://www.music3000.fr/img/m/117-small_default.jpg,YAMAHA APX1000PW apx serie apx srt pearl white,"1374,00€",Le modèle APX1000 complète la désormais incontournable gamme de guitares si compactes et tellement performantes qui font la renommée de la marque. Sa conception et le choix de ses matériaux sont à la hauteur du soin apporté à sa finition. L’année 2011 marque l’arrivée de cette nouvelle référence !
561,https://www.music3000.fr/791770/yamaha-apx1000mb-apx-serie-apx-srt-mocha-black.jpg,https://www.music3000.fr/img/m/117-small_default.jpg,YAMAHA APX1000MB apx serie apx srt mocha black,"1374,00€",Le modèle APX1000 complète la désormais incontournable gamme de guitares si compactes et tellement performantes qui font la renommée de la marque. Sa conception et le choix de ses matériaux sont à la hauteur du soin apporté à sa finition. L’année 2011 marque l’arrivée de cette nouvelle référence !
562,https://www.music3000.fr/791768/yamaha-apx1000crb-apx-serie-apx-srt-crimson-red-burst.jpg,https://www.music3000.fr/img/m/117-small_default.jpg,YAMAHA APX1000CRB apx serie apx srt crimson red burst,"1374,00€",Le modèle APX1000 complète la désormais incontournable gamme de guitares si compactes et tellement performantes qui font la renommée de la marque. Sa conception et le choix de ses matériaux sont à la hauteur du soin apporté à sa finition. L’année 2011 marque l’arrivée de cette nouvelle référence !
563,https://www.music3000.fr/791766/yamaha-apx1000-apx-serie-apx-srt-naturel.jpg,https://www.music3000.fr/img/m/117-small_default.jpg,YAMAHA APX1000 apx serie apx srt naturel,"1374,00€",Le modèle APX1000 complète la désormais incontournable gamme de guitares si compactes et tellement performantes qui font la renommée de la marque. Sa conception et le choix de ses matériaux sont à la hauteur du soin apporté à sa finition. L’année 2011 marque l’arrivée de cette nouvelle référence !
564,https://www.music3000.fr/785660/gretsch-g5022ce-rancher-jumbo-cutaway-electric-rosewood-fingerboard-fishman-pickup-system-savannah-sunset.jpg,https://www.music3000.fr/img/m/231-small_default.jpg,GRETSCH G5022CE Rancher Jumbo Cutaway Electric Rosewood Fingerboard Fishman Pickup System Savannah Sunset,"619,00€",
565,https://www.music3000.fr/784832/yamaha-cpx1200iitbl-guitare-electro-acoustique-t-epicea-ma-srt-translucent-black.jpg,https://www.music3000.fr/img/m/117-small_default.jpg,YAMAHA CPX1200IITBL guitare electro acoustique t epicea ma srt translucent black,"2109,00€","Avec sa caisse entièrement massive combinée au très performant système de capteur SRT, la CPX1200II associe lutherie d'exception et performance acoustique. Son format semi-jumbo sublimé par une finition luxueuse font de ce modèle la guitare la plus haut de gamme de la série."
566,https://www.music3000.fr/724046/yamaha-cpx700iit-guitare-electro-acoustique-serie-cpx-art-tinted.jpg,https://www.music3000.fr/img/m/117-small_default.jpg,YAMAHA CPX700IIT guitare electro acoustique serie cpx art tinted,"1048,00€","Les guitares CPX700II reprennent en partie les innovations apportées à la nouvelle série 1000. quipée du système de capteurs ART, cette version de la CPX700 a été conçue pour offrir de meilleures performances acoustiques, un son équilibré, une meilleure projection tout en conservant son design qui fait son succès depuis plus de 20 ans."
567,https://www.music3000.fr/724044/yamaha-cpx700iisb-guitare-electro-acoustique-serie-cpx-art-sand-burst.jpg,https://www.music3000.fr/img/m/117-small_default.jpg,YAMAHA CPX700IISB guitare electro acoustique serie cpx art sand burst,"1048,00€","Les guitares CPX700II reprennent en partie les innovations apportées à la nouvelle série 1000. quipée du système de capteurs ART, cette version de la CPX700 a été conçue pour offrir de meilleures performances acoustiques, un son équilibré, une meilleure projection tout en conservant son design qui fait son succès depuis plus de 20 ans."
568,https://www.music3000.fr/728179/yamaha-cpx700iidsr-guitare-electro-acoustique-serie-cpx-art-dusk-sun-red.jpg,https://www.music3000.fr/img/m/117-small_default.jpg,YAMAHA CPX700IIDSR guitare electro acoustique serie cpx art dusk sun red,"1048,00€","Les guitares CPX700II reprennent en partie les innovations apportées à la nouvelle série 1000. quipée du système de capteurs ART, cette version de la CPX700 a été conçue pour offrir de meilleures performances acoustiques, un son équilibré, une meilleure projection tout en conservant son design qui fait son succès depuis plus de 20 ans.En 1987, Yamaha lance la gamme APX qui va devenir la référence des guitares électro-acoustiques. Elle se caractérise par un design et une combinaison de préamplis et de micros uniques qui ont révolutionné les sensations et le confort des guitaristes sur scène. La gamme CPX qui a suivi a proposé des formes  Jumbo  avec une caisse plus profonde et un son plus ample. Le succès de ces 2 séries en a fait le fleuron de la marque depuis ces 20 dernières années.Le"
569,https://www.music3000.fr/724039/yamaha-cpx700ii12-guitare-electro-acoustique-serie-cpx-art-naturel-12-cordes.jpg,https://www.music3000.fr/img/m/117-small_default.jpg,YAMAHA CPX700II12 guitare electro acoustique serie cpx art naturel 12 cordes,"1101,00€","Nous avons franchi une nouvelle étape avec la technologie A.R.T. qui utilise un nouveau système piezo-électrique pour produire un son pur, naturel et précis, très proche du son acoustique. Nos toutes nouvelles lignes CPX et APX sont désormais équipées de cette véritable avancée technologique que l'on retrouve dans ce magnifique modèles 12 cordes."
570,https://www.music3000.fr/724037/yamaha-cpx700ii-guitare-electro-acoustique-cpx700ii-art-naturel.jpg,https://www.music3000.fr/img/m/117-small_default.jpg,YAMAHA CPX700II guitare electro acoustique cpx700ii art naturel,"1048,00€","Les guitares CPX700II reprennent en partie les innovations apportées à la nouvelle série 1000. quipée du système de capteurs ART, cette version de la CPX700 a été conçue pour offrir de meilleures performances acoustiques, un son équilibré, une meilleure projection tout en conservant son design qui fait son succès depuis plus de 20 ans.Pan coupéTable en épicéa massifFond et éclisses en natoTête noireManche en natoTouche en palissandreRepères ""points""Chevalet en palissandre20 frettesDiapason: 650 mmLargeur au sillet: 43 mmPréamplificateur ""System 64 1-way A.R.T.""Micro piézoMécaniques Yamaha chromées moulées sous pressionCouleur: Naturel"
571,https://www.music3000.fr/724035/yamaha-cpx1000um-guitare-electro-acoustique-serie-cpx-srt-ultramarine.jpg,https://www.music3000.fr/img/m/117-small_default.jpg,YAMAHA CPX1000UM guitare electro acoustique serie cpx srt ultramarine,"1506,00€",La CPX1000 complète la désormais incontournable gamme de guitares électro-acoustiques jumbo si performantes qui font la renommée de la marque. Sa conception et le choix de ses matériaux sont à la hauteur du soin apporté à sa finition.
572,https://www.music3000.fr/724033/yamaha-cpx1000tbl-guitare-electro-acoustique-t-epi-flam-srt-translucid-noir.jpg,https://www.music3000.fr/img/m/117-small_default.jpg,YAMAHA CPX1000TBL guitare electro acoustique t epi flam srt translucid noir,"1506,00€",La CPX1000 complète la désormais incontournable gamme de guitares électro-acoustiques jumbo si performantes qui font la renommée de la marque. Sa conception et le choix de ses matériaux sont à la hauteur du soin apporté à sa finition.
573,https://www.music3000.fr/724032/yamaha-cpx1000bs-guitare-electro-acoustique-serie-cpx-srt-brown-sunburst.jpg,https://www.music3000.fr/img/m/117-small_default.jpg,YAMAHA CPX1000BS guitare electro acoustique serie cpx srt brown sunburst,"1506,00€",La CPX1000 complète la désormais incontournable gamme de guitares électro-acoustiques jumbo si performantes qui font la renommée de la marque. Sa conception et le choix de ses matériaux sont à la hauteur du soin apporté à sa finition.
574,https://www.music3000.fr/724030/yamaha-cpx1000-guitare-electro-acoustique-serie-cpx-srt-natural.jpg,https://www.music3000.fr/img/m/117-small_default.jpg,YAMAHA CPX1000 guitare electro acoustique serie cpx srt natural,"1506,00€",La CPX1000 complète la désormais incontournable gamme de guitares électro-acoustiques jumbo si performantes qui font la renommée de la marque. Sa conception et le choix de ses matériaux sont à la hauteur du soin apporté à sa finition.
575,https://www.music3000.fr/733593/gretsch-g100ce-synchromatic-archtop-cutaway-electric-rosewood-fingerboard-flat-natural.jpg,https://www.music3000.fr/img/m/231-small_default.jpg,GRETSCH G100CE Synchromatic Archtop Cutaway Electric Rosewood Fingerboard Flat Natural,"1059,00€",
576,https://www.music3000.fr/728172/gretsch-g100bkce-synchromatic-archtop-cutaway-electric-rosewood-fingerboard-flat-black.jpg,https://www.music3000.fr/img/m/231-small_default.jpg,GRETSCH G100BKCE Synchromatic Archtop Cutaway Electric Rosewood Fingerboard Flat Black,"899,00€","SynchromaticTable bombée en épicéaCorps en érableLargeur du corps: env. 406,4 mmProfondeur du corps: 69,85 mmManche 3 pièces en érableTouche en palissandre20 frettesDiapason: 648 mmLargeur au sillet: 43 mm1 micro simple bobinage GretschChevalet en palissandre réglable en hauteurCordier ChromaticRéglages de volume et de tonalité montés sur le pickguardCouleur: Noir satiné"
577,https://www.music3000.fr/745315/epiphone-ej200sce-solid-top-vintage-sunburst.jpg,https://www.music3000.fr/img/m/69-small_default.jpg,EPIPHONE EJ-200SCE Solid Top Vintage Sunburst,"477,00€",
578,https://www.music3000.fr/728159/epiphone-aj220sce-natural.jpg,https://www.music3000.fr/img/m/69-small_default.jpg,EPIPHONE AJ-220SCE Natural,"369,00€","DESCRIPTIONL’AJ-220SCE est depuis longtemps l’une des guitares acoustiques les plus vendues d’Epiphone. Son aspect, son et qualité de fabrication font l’objet d’une qualité attendue par les joueurs et les professionnels novices lorsqu’ils achètent un Epiphone. Le style Advanced Jumbo a été produit pour la première fois dans la légendaire usine de Kalamazoo dans les années 1930 et a depuis été l’un des favoris des musiciens de tous les domaines de la musique populaire. Le son Advanced Jumbo est puissant, mais il est également bien équilibré, ce qui le rend parfait pour la scène et le studio. Maintenant, avec une coupe tueuse et le nouveau système de préampli Performer Tuner de Shadow, l’AJ-220SCE franchit une étape supplémentaire par rapport à la concurrence. Ton équilibré qui sonne comme u"
579,https://www.music3000.fr/798281/ibanez-aw5412ce-opn-open-pore-natural.jpg,https://www.music3000.fr/img/m/324-small_default.jpg,IBANEZ AW5412CE OPN Open Pore Natural,"429,00€","- Artwood - neck type AW- neck joint Dovetail- matériel du manche: Nyatoh - finition du manche: Satin Polyurethane - neck thickness (1ere fret): 22 -neck thickness (12 fret: -nombre de frets: 20 - touche: Ovangkol -type de fret : Small- inlays: White dotcorps dos eclisses:-Dreadnought-Solid Okoume-Okoume-Okoume - finition: Satin Polyurethane - chevalet: Ovangkol -tailpiece: - Mecaniques: Chrome Die-cast tuners -micro manche: -micro milieu- micro chevalet :-reglage micros:1 Volume, Bass, Treble"
580,https://www.music3000.fr/776302/takamine-p3nclh-p3nclh-natural-satin-gaucher.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE P3NC-LH p3nc-lh natural satin gaucher,"1396,00€",TAKAMINE P3NC-LH p3nc-lh natural satin gaucher CARACTERISTIQUES - Table : Cèdre massif - Cordes : métal - Touche : Palissandre - Barrage : X - Repères : Point - Sillets : Os - Chevalet : Pinless (sans chevilles) - Finition : Satinée - Format : Auditorium - Mécaniques à bain d'huile - Housse/étui
